user_id,teamchat_session_id,Joins_time
1935,6799,1:00:00 AM
344,22785,1:00:00 AM
540,6783,1:00:00 AM
229,6792,1:00:00 AM
1305,6925,1:00:00 AM
1498,6795,1:00:00 AM
1014,6853,1:00:00 AM
135,12209,1:00:00 AM
660,39568,1:00:00 AM
1452,6891,1:00:00 AM
126,6888,1:00:00 AM
1315,6809,1:00:00 AM
391,6809,1:00:00 AM
1035,6790,1:00:00 AM
909,6780,1:00:00 AM
257,6792,1:00:00 AM
955,7104,1:00:00 AM
130,7038,1:00:00 AM
1626,6778,1:00:00 AM
1472,19390,1:00:00 AM
1116,7008,1:00:00 AM
1169,6818,1:00:00 AM
29,6813,1:00:00 AM
1521,6794,1:00:00 AM
1471,48730,1:00:00 AM
1978,7212,1:00:00 AM
1727,53495,1:00:00 AM
1848,6949,1:00:00 AM
1280,6914,1:00:00 AM
461,6787,1:00:00 AM
1718,6914,1:00:00 AM
759,6857,1:00:00 AM
1538,6854,1:00:00 AM
2065,6951,1:00:00 AM
963,6850,1:00:00 AM
1025,6920,1:00:00 AM
975,6974,1:00:00 AM
1336,7035,1:00:00 AM
1563,6781,1:00:00 AM
1554,6780,1:00:00 AM
950,6914,1:00:00 AM
345,6914,1:00:00 AM
2084,22551,1:00:00 AM
428,6886,1:00:00 AM
1125,6792,1:00:00 AM
607,15383,1:00:00 AM
263,6925,1:00:00 AM
533,6791,1:00:00 AM
605,6946,1:00:00 AM
735,7104,1:00:00 AM
894,7726,1:00:00 AM
1352,6817,1:00:00 AM
703,6891,1:00:00 AM
260,7270,1:00:00 AM
472,21555,1:00:00 AM
1516,49085,1:00:00 AM
558,7007,1:00:00 AM
368,6792,1:00:00 AM
1096,6820,1:00:00 AM
1383,6777,1:00:00 AM
890,7726,1:00:00 AM
1509,6889,1:00:00 AM
1865,6795,1:00:00 AM
851,6783,1:00:00 AM
1755,6799,1:00:00 AM
513,6785,1:00:00 AM
1662,23204,1:00:00 AM
1378,6956,1:00:00 AM
241,7022,1:00:00 AM
1305,6925,1:00:00 AM
1318,6910,1:00:00 AM
667,6783,1:00:00 AM
893,24967,1:00:00 AM
18,6925,1:00:00 AM
661,7432,1:00:00 AM
1703,7035,1:00:00 AM
209,6784,1:00:00 AM
1118,6850,1:00:00 AM
1953,7104,1:00:00 AM
1990,23415,1:00:00 AM
497,7038,1:00:00 AM
1302,7022,1:00:00 AM
1311,6797,1:00:00 AM
148,6974,1:00:00 AM
514,6951,1:00:00 AM
1598,6859,1:00:00 AM
1522,6974,1:00:00 AM
459,6778,1:00:00 AM
1225,6850,1:00:00 AM
2081,27253,1:00:00 AM
1545,6984,1:00:00 AM
968,6911,1:00:00 AM
1086,24967,1:00:00 AM
999,6780,1:00:00 AM
230,6853,1:00:00 AM
1978,7212,1:00:00 AM
1375,7022,1:00:00 AM
1886,7726,1:00:00 AM
1758,6782,1:00:00 AM
1192,7212,1:00:00 AM
1871,6973,1:00:00 AM
1801,7270,1:00:00 AM
522,18142,1:00:00 AM
630,6785,1:00:00 AM
1497,6956,1:00:00 AM
669,6984,1:00:00 AM
96,6914,1:00:00 AM
1617,7024,1:00:00 AM
963,6850,1:00:00 AM
578,7058,1:00:00 AM
142,6956,1:00:00 AM
955,7104,1:00:00 AM
1950,6850,1:00:00 AM
1075,12209,1:00:00 AM
445,22935,1:00:00 AM
31,6783,1:00:00 AM
876,6920,1:00:00 AM
922,7212,1:00:00 AM
108,6809,1:00:00 AM
1904,23204,1:00:00 AM
645,11208,1:00:00 AM
1737,22935,1:00:00 AM
2038,6951,1:00:00 AM
2100,6791,1:00:00 AM
1981,19390,1:00:00 AM
1976,6910,1:00:00 AM
207,24372,1:00:00 AM
1995,6925,1:00:00 AM
690,26437,1:00:00 AM
164,7024,1:00:00 AM
1189,7280,1:00:00 AM
1037,6951,1:00:00 AM
1955,6866,1:00:00 AM
1354,6789,1:00:00 AM
1768,6891,1:00:00 AM
456,6810,1:00:00 AM
1091,6778,1:00:00 AM
2041,6922,1:00:00 AM
793,21586,1:00:00 AM
1573,6777,1:00:00 AM
900,40690,1:00:00 AM
2018,6820,1:00:00 AM
1137,18142,1:00:00 AM
499,6891,1:00:00 AM
1665,6811,1:00:00 AM
554,6820,1:00:00 AM
2065,6951,1:00:00 AM
1098,6797,1:00:00 AM
1526,22551,1:00:00 AM
2008,19390,1:00:00 AM
1873,6850,1:00:00 AM
886,6910,1:00:00 AM
2044,6891,1:00:00 AM
